Document Title,Title Level,Authors,Publication Title,Publication Year,Start Page,End Page,,>= 4,Abstract,Abstract level,Double-check by Tiago or Paulo,DOI,PDF Link,OBS
Open-Source Innovation in Practice: A Lean-Based Development Process Leveraging Open-Source Big Data Tools,1,S. Alonso; M. Viana; E. Cirilo; P. Alencar; C. Lucena,2019 IEEE International Conference on Big Data (Big Data),2019,4662,4671,10,1,"Innovation depends on the exploitation of market potential with products that are aligned with customer needs. However, building innovative products is becoming gradually more challenging because of increased market volatility, uncertainty, complexity and ambiguity. In our Innovation Lab, inside an e-Procurement Company, we encountered several challenges when implementing an innovation process to develop an initial unstructured data processing Minimum Viable Product (MVP) based on opensource big data tools: (i) raising and prioritizing user demands; (ii) deciding about adequate tools; and (iii) understanding how to promptly set up a viable product. In this paper, we share our open-source innovation experience in bringing novel solutions to an oil company's suppliers. In general, we present and discuss how we have been applying our innovation process to create MVPs, and which technical decision helped us accelerate the MVP development in the presence of a large-scale, unstructured database and open-source big data tools. Overall, we believe the proposed lean-based development process can help practitioners and researchers who want to understand and improve their knowledge about lean products, how to build MVPs, and advance open-source innovation involving big data tools.",1,,10.1109/BigData47090.2019.9006516,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006516,0
Agility and Quality Attributes in Open Source Software Projects Release Practices,1,A. C. B. G. d. Silva; G. de Figueiredo Carneiro; A. C. Marcelino de Paula; M. P. Monteiro; F. B. e. Abreu,2016 10th International Conference on the Quality of Information and Communications Technology (QUATIC),2016,107,112,6,1,"Context: The need to accelerate software delivery, supporting faster time-to-market and frequent community developers/ users feedback are issues that have lead to relevant changes in software development practices. Many Open Source Software (OSS) projects have engaged to achieve this through the adoption of agile practices in software release practices. Problem: There is no secondary study in the literature discussing evidences of the influence of agile approaches in OSS projects release practices. Goal: Identify published reports in the literature that characterize to which extent agility has influenced release approaches in OSS projects. Method: The characterization of studies followed a fivephase process to present a panoramic view of software releases practices in the context of OSS projects. Results: The overall data collected from 14 studies published from January 2006 to January 2016 depicted the following scenario: nine issues that characterize the advantages/influence of agility in OSS release approaches; four challenge issues in this approach; three possibilities of implementation and two main motivations towards the adoption of software release approaches through agility; and finally three main strategies to implement it. Conclusion: This study provides an up-to-date and structured understanding of the influence of agility on OSS projects release approaches based on findings systematically collected from a list of relevant references in the last decade.",1,,10.1109/QUATIC.2016.029,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7814526,review
"A review of smart TV: Past, present, and future",0,I. Alam; S. Khusro; M. Naeem,2017 International Conference on Open Source Systems & Technologies (ICOSST),2017,35,41,7,1,"Smart TV has changed the legacy TV system by providing capabilities of processing and internet connectivity. The amalgamation of TV with processing and internet connectivity has not only attracted the viewers but opened new avenues for researchers as well. In contrast to legacy TV system, smart TV provides better environment for watching TV contents along with online clips, movies, games, browsing, and full support for web 2.0 features. However, connectivity with a public network (internet) brings further challenges and research opportunities, discussed herein. Smart TV is more interactive; however, maintaining smart TV as a lean back device is an issue that needs further research in the field of Human Computer Interaction (HCI). The hybrid nature of smart TV provides more contents for watching; however, this creates the problems of content and cognitive overload. The large Ultra High Definition (UHD) screen, full support for internal and external sensors, and growing operating systems make this device a central hub for smart homes. However, these capabilities make a smart TV more capable of capturing private data. In this paper, we have analyzed the smart TVs from both hardware and software perspectives. Moreover, this paper presents a study of issues and challenges faced by smart TV viewers, which includes the issues related to interactivity, content overloading, privacy, and security.",,,10.1109/ICOSST.2017.8279002,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8279002,
A developemnt model of units of learning for multiple platforms,0,F. K. de Oliveira; A. S. Gomes,2015 10th Iberian Conference on Information Systems and Technologies (CISTI),2015,1,6,6,1,"The need to ensure flexibility, compatibility, interoperability and reduce costs of production and maintenance of resources can be obtained with the use of internationally recognised specifications as Sharable Content Object Reference Model (SCORM), IEEE Learning Object Metadata (IEEE LOM) or Instructional Management System-Learning Design (IMS-LD). In this way, the research aims to verify whether a development model of Units of learning (UoL) based on open source online tools for authoring and execution of UoLs, that meet the criteria of usability and without deep knowledge of programming language by developers provide effectively increased implementation or the re-use of UAs complete or parts in different Electronic Learning Systems (ELS). For this, we intend to conduct a survey of authoring tools or editors and players to perform an analysis of competitors in order to identify the potential, general operating characteristics. Thus, to perform the surveys will be used as collection instruments: questionnaires and interviews with samples from groups of users and developers of educational content. Already the evaluations of the tool developed will be carried out by groups of users that include samples of all those in potential, in order to ensure the production of reusable content. Therefore, it is expected that the authoring tool and your player can assist in the development of UoLs for different ELS from a lean and simple semantics, which facilitates and ensures interoperability, changes, adjustments, maintenance and reuse of the UoLs.",,,10.1109/CISTI.2015.7170481,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170481,
RapidRelease - A Dataset of Projects and Issues on Github with Rapid Releases,0,S. D. Joshi; S. Chimalakonda,2019 IEEE/ACM 16th International Conference on Mining Software Repositories (MSR),2019,587,591,5,1,"In the recent years, there has been a surge in the adoption of agile development model and continuous integration (CI) in software development. Recent trends have reduced average release cycle lengths to as low as 1-2 weeks, leading to an extensive number of studies in release engineering. Open-source development (OSD) has also witnessed a rapid increase in release rates, however, no large dataset of open-source projects exists which features high release rates. In this paper, we introduce the RapidRelease dataset, a data showcase of high release frequency open-source projects. The dataset hosts 994 projects from Github, with over 2 million issue reports. To the best of our knowledge, this is the first dataset that can facilitate researchers to empirically study release engineering and agile software development in open-source projects with rapid releases.",,,10.1109/MSR.2019.00088,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816794,
Supporting Agile Teams with a Test Analytics Platform: A Case Study,1,O. Liechti; J. Pasquier; R. Reis,2017 IEEE/ACM 12th International Workshop on Automation of Software Testing (AST),2017,9,15,7,1,"Continuous improvement, feedback mechanisms and automated testing are cornerstones of agile methods. We introduce the concept of test analytics, which brings these three practices together. We illustrate the concept with an industrial case study and describe the experiments run by a team who had set a goal for itself to get better at testing. Beyond technical aspects, we explain how these experiments have changed the mindset and the behaviour of the team members. We then present an open source test analytics platform, later developed to share the positive learnings with the community. We describe the platform features and architecture and explain how it can be easily put to use. Before the conclusions, we explain how test analytics fits in the broader context of software analytics and present our ideas for future work.",1,,10.1109/AST.2017.3,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962325,0
Using Lehman's laws to validate the software evolution of agile projects,1,G. Kour; P. Singh,2016 International Conference on Computational Techniques in Information and Communication Technologies (ICCTICT),2016,90,96,7,1,"The main focus in software system engineering involves problems associated with upgrading, migrating and evolving existing software system systems. Software evolution is a continuous process which includes activities like software improvement, adaptation and correction that arise after the operational release of the software. Most of the empirical research on software evolution has been conducted using software developed using traditional development methods. We perform an empirical study to validate the evolution of software systems built with agile development methodology. A set of product and process metrics were evaluated for one open source software application and two industrial agile projects. The metric data was used to validate the evolution of agile projects within the context of Lehman's laws of software evolution. Our study shows that Lehman's laws of software evolution are supported by the agile software systems.",1,,10.1109/ICCTICT.2016.7514558,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7514558,0
Exploring Virtual Reality as an Integrated Development Environment for Cyber-Physical Systems,0,T. Mikkonen; K. Kemell; P. Kettunen; P. Abrahamsson,2019 45th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),2019,121,125,5,1,"Cyber Physical Systems (CPS) development approaches tend to start from the physical (hardware) perspective, and the software is the final element in the process. However, this approach is unfit for the more software-intensive world that is increasingly iterative, connected, and constantly online. Many constraints prevent the application of iterative, incremental, and agile development methodologies, which now are the norm for many other fields of software. Time-consuming system validation can only start when both hardware and software components are ready, which implies that the software delivery and quality is almost always the final bottleneck in the CPS development and integration. Also organizational issues raise concerns - CPS development teams are nowadays often geographically distributed, which can result in delays in the process, shortcomings, and even mistakes. In this paper, we propose using our envisioned open-source Virtual Reality-based Integrated software Development Environment (VRIDE) for developing the next generation, increasingly software-intensive CPSs in efficient ways.",,,10.1109/SEAA.2019.00027,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8906706,
How Does Contributors' Involvement Influence the Build Status of an Open-Source Software Project?,1,M. RebouÃ§as; R. O. Santos; G. Pinto; F. Castor,2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),2017,475,478,4,1,"The recent introduction of the pull-based development model promoted agile development practices such as Code Reviews and Continuous Integration (CI). CI, in particular, is currently a standard development practice in open-source software (OSS) projects. Although it is well-known that OSS contributors have different involvements (e.g., while some developers drive the project, there is a long tail of peripheral developers), little is known about how the contributor's degree of participation can influence the build status of an OSS project. Through TravisTorrent's dataset, we compare the success rates of builds made by casual and non-casual contributors and what factors on their contributions may influence the build result. Our results suggest that there is no representative difference between their build success (they are similar in 85% of the analyzed projects), meaning that being a casual contributor is not a strong indicator for creating failing builds. Also, factors like the size of their contributions and the number of project configurations (jobs) have the potential of impacting the build success.",1,,10.1109/MSR.2017.32,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962400,0
Bulut Ãœzerinde DevOps Mimarisi DevOps Architecture in the Cloud,0,Y. Demiral; N. Ã‡arkacÄ±; U. Ã‡ekmez,2019 27th Signal Processing and Communications Applications Conference (SIU),2019,1,4,4,1,"Developing technology and information systems have gained a great place in our lives and the importance of scalable software, cloud computing and distributed architectures has increased. With these developments, the necessity of providing seamless service of development and operational processes, monitoring and auto-management of these complex architectures has born. Thus, the DevOps concept aiming to conduct both software projects in an automatic & seamless way and cooperation between the developer teams has emerged. In recent years, conducting DevOps pipeline consisting of software planning, coding, compilation, versioning, testing, publishing and managing have been implemented on cloud technologies to create better performance and fault tolerant structure. In this study, agile development, continuous integration and gradual operation of delivery processes for containerized technologies are implemented and evaluated on OpenStack, one of the private open source cloud infrastructures, with respect to DevOps principles.",,,10.1109/SIU.2019.8806433,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806433,
Are There Any Unit Tests? An Empirical Study on Unit Testing in Open Source Python Projects,1,F. Trautsch; J. Grabowski,"2017 IEEE International Conference on Software Testing, Verification and Validation (ICST)",2017,207,218,12,1,"Unit testing is an essential practice in Extreme Programming (XP) and Test-driven Development (TDD) and used in many software lifecycle models. Additionally, a lot of literature deals with this topic. Therefore, it can be expected that it is widely used among developers. Despite its importance, there is no empirical study which investigates, whether unit tests are used by developers in real life projects at all. This paper presents such a study, where we collected and analyzed data from over 70K revisions of 10 different Python projects. Based on two different definitions of unit testing, we calculated the actual number of unit tests and compared it with the expected number (as inferred from the intentions of the developers), had a look at the mocking behavior of developers, and at the evolution of the number of unit tests. Our main findings show, (i) that developers believe that they are developing more unit tests than they actually do, (ii) most projects have a very small amount of unit tests, (iii) developers make use of mocks, but these do not have a significant influence on the number of unit tests, (iv) four different patterns for the evolution of the number of unit tests could be detected, and (v) the used unit test definition has an influence on the results.",0,,10.1109/ICST.2017.26,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7927976,
An open source adaptive user interface for network monitoring,1,S. W. Kortschot; D. Sovilj; H. Soh; G. A. Jamieson; S. Sanner; C. Carrasco; S. Ralph; S. Langevin,"2017 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",2017,1535,1539,5,1,"Decision support systems for network security represent a critical element in the safe operation of computer networks. Unfortunately, due to their complexity, it can be difficult to implement and empirically assess novel techniques for displaying networks. This paper details an open source adaptive user interface that hopes to fill this gap. This system supports agile development and offers a wide latitude for human factors and machine learning design modifications. The intent of this system is to serve as an experimental testbed for determining the efficacy of different human factors and machine learning initiatives on operator performance in network monitoring.",0,,10.1109/SMC.2017.8122832,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8122832,
Agile Challenges and Chances for Open Source: Lessons Learned from Managing a FLOSS Project,1,M. MÃ¼ller,2018 IEEE Conference on Open Systems (ICOS),2018,1,6,6,1,"Open source projects got an important part today's software landscape. Thousands of these projects are collaboratively driven by communities following a shared vision. But governing open communities towards this shared vision comes along with various difficulties. In general, agile methods allow to manage such systems of collaborative development and constant change. But as this work shows, the agile approach not only provides chances in open settings. A variety of challenges occur that need to be considered. The case of Catrobat, a Free/Libre Open Source project, shows that although open source development and agile methods evolved over the last years, the dynamics of open communities still challenge the agile way. However, evaluating and understanding these dynamics, as well as introducing agile elements, such as the role of product owners, can be beneficial for managing open systems and to drive it into a common direction together with the contributors.",1,,10.1109/ICOS.2018.8632819,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8632819,0
How a structured testbed enables the rapid development and deployment of cloud services: The VISION Cloud use case,0,M. Villari; F. Longo; M. Paone; F. Tusa; M. C. Jaeger,2012 IEEE Symposium on Computers and Communications (ISCC),2012,820,826,7,1,"The right setup of a testbed is important for enabling the rapid development and deployment of cloud services, in particular all the times the testbed hosts more concurrent interactions. This work shows how to configure an environment where more developers insist on it. In particular what tools are indispensable for managing compelling distributed cloud environments. We looked at mature Open Source solutions, performing their smoothed integration. The paper describes all parts necessary for accomplishing complex scenarios, even in a bounded perimeter as the VISION Cloud EU project offering. VISION Cloud represents the reference architecture dealing with Cloud Storage, and our work attempts to provide solutions applied on VISION, but suitable for any type of framework.",,,10.1109/ISCC.2012.6249402,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6249402,
The Patch-Flow Method for Measuring Inner Source Collaboration,0,M. Capraro; M. Dorner; D. Riehle,2018 IEEE/ACM 15th International Conference on Mining Software Repositories (MSR),2018,515,525,11,1,"Inner source (IS) is the use of open source software development (SD) practices and the establishment of an open source-like culture within an organization. IS enables and requires developers to collaborate more than traditional SD methods such as plan-driven or agile development. To better understand IS, researchers and practitioners need to measure IS collaboration. However, there is no method yet for doing so. In this paper, we present a method for measuring IS collaboration by measuring the patch-flow within an organization. Patch-flow is the flow of code contributions across organizational boundaries such as project, organizational unit, or profit center boundaries. We evaluate our patch-flow measurement method using case study research with a software developing multi-industry company. By applying the method in the case organization, we evaluate its relevance and viability and discuss its usefulness. We found that about half (47.9%) of all code contributions constitute patch-flow between organizational units, almost all (42.2%) being between organizational units working on different products. Such significant patch-flow indicates high relevance of the patch-flow phenomenon and hence the method presented in this paper. Our patch-flow measurement method is the first of its kind to measure and quantify IS collaboration. It can serve as a base for further quantitative analyses of IS collaboration.",,,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8595235,
Teaching a globally distributed project course using Scrum practices,1,D. Damian; C. Lassenius; M. Paasivaara; A. Borici; A. SchrÃ¶ter,2012 Second International Workshop on Collaborative Teaching of Globally Distributed Software Development (CTGDSD),2012,30,34,5,1,"This paper describes the goals, design and initial challenges encountered in teaching a globally distributed software development course in collaboration between the University of Victoria, Canada and Aalto University, Finland. The project-driven collaboration course involved 16 students in Canada and nine students in Finland, divided into three globally distributed Scrum teams working on the same project. The teams worked on extending Agilefant, an open-source backlog management system, in direct interaction with its product owner. The collaborative development is based on the Scrum methodology. We describe how the Scrum methodology was implemented, and adapted to work in a distributed environment, as well as the infrastructure used to support collaboration, e.g. local war-rooms, and multiple communication tools. We conclude the paper with describing initial challenges encountered, including cultural, semester, course and curriculum differences, as well as technical and time-zone issues.",0,,10.1109/CTGDSD.2012.6226947,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6226947,
Agile software development technological implementation: Apache struts suitability,1,A. Shrivastava; P. M. Khan,2015 2nd International Conference on Computing for Sustainable Global Development (INDIACom),2015,1101,1103,3,0,"Agile methodologies can be classified up into two parallel ways of implementation. One is the functional approach, which relates to the organizational behavior towards the project and the team, other is the technological implementation of the agile methodologies. This article focus on how those technological implementations are achievable with apache struts, an open source Java web framework.",1,,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100418,
RE4CH: Requirements Engineering for Connected Health,0,P. Barbosa; J. Queiroz; D. Santos; A. Figueiredo; F. Leite; K. Galdino,2018 IEEE 31st International Symposium on Computer-Based Medical Systems (CBMS),2018,292,297,6,1,"Health information systems are increasing in quantity and complexity. In this sense, projects of health information systems, which are well-fitted for agile, start to face new challenges imposed by regulators, society and suppliers since they start to interact with medical devices. The problem is that the development of medical device software presents requirements that normally are not addressed by agile methodologies. In this paper, we present RE4CH (Requirement Engineering for Connected Health), an agile process focused on the health regulation viewpoint. We introduce its activities and show its application in an open source case study. Choosing to focus on traceability, we take an important step in compliance following agile practices for open source software that is highly regulated and safety-critical.",,,10.1109/CBMS.2018.00058,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8417253,
Software Test Automation practices in agile development environment: An industry experience report,1,E. F. Collins; V. F. de Lucena,2012 7th International Workshop on Automation of Software Test (AST),2012,57,63,7,1,"The increased importance of Test Automation in software engineering is very evident considering the number of companies investing in automated testing tools nowadays, with the main aim of preventing defects during the development process. Test Automation is considered an essential activity for agile methodologies being the key to speed up the quality assurance process. This paper presents empirical observations and the challenges of a test team new to agile practices and Test Automation using open source testing tools integrated in software projects that use the Scrum methodology. The results obtained showed some important issues to be discussed and the Test Automation practices collected based on the experiences and lessons learned.",0,,10.1109/IWAST.2012.6228991,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228991,
Predicting Delivery Capability in Iterative Software Development,1,M. Choetkiertikul; H. K. Dam; T. Tran; A. Ghose; J. Grundy,IEEE Transactions on Software Engineering,2018,551,573,23,1,"Iterative software development has become widely practiced in industry. Since modern software projects require fast, incremental delivery for every iteration of software development, it is essential to monitor the execution of an iteration, and foresee a capability to deliver quality products as the iteration progresses. This paper presents a novel, data-driven approach to providing automated support for project managers and other decision makers in predicting delivery capability for an ongoing iteration. Our approach leverages a history of project iterations and associated issues, and in particular, we extract characteristics of previous iterations and their issues in the form of features. In addition, our approach characterizes an iteration using a novel combination of techniques including feature aggregation statistics, automatic feature learning using the Bag-of-Words approach, and graph-based complexity measures. An extensive evaluation of the technique on five large open source projects demonstrates that our predictive models outperform three common baseline methods in Normalized Mean Absolute Error and are highly accurate in predicting the outcome of an ongoing iteration.",0,,10.1109/TSE.2017.2693989,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7898472,
An electrical impedance tomography (EIT) multi-electrode needle-probe device for local assessment of heterogeneous tissue impeditivity,0,D. Meroni; C. C. Maglioli; D. Bovio; F. G. Greco; A. Aliverti,2017 39th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),2017,1385,1388,4,1,"Electrical Impedance Tomography (EIT) is an image reconstruction technique applied in medicine for the electrical imaging of living tissues. In literature there is the evidence that a large resistivity variation related to the differences of the human tissues exists. As a result of this interest for the electrical characterization of the biological samples, recently the attention is also focused on the identification and characterization of the human tissue, by studying the homogeneity of its structure. An 8 electrodes needle-probe device has been developed with the intent of identifying the structural inhomogeneities under the surface layers. Ex-vivo impeditivity measurements, by placing the needle-probe in 5 different patterns of fat and lean porcine tissue, were performed, and impeditivity maps were obtained by EIDORS open source software for image reconstruction in electrical impedance. The values composing the maps have been analyzed, pointing out a good tissue discrimination, and the conformity with the real images. We conclude that this device is able to perform impeditivity maps matching to reality for position and orientation. In all the five patterns presented is possible to identify and replicate correctly the heterogeneous tissue under test. This new procedure can be helpful to the medical staff to completely characterize the biological sample, in different unclear situations.",,,10.1109/EMBC.2017.8037091,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8037091,
Enhancing the Performance of Software Development Virtual Teams through the Use of Agile Methods: A Pilot Study,1,S. Nevo; I. Chengalur-Smith,2011 44th Hawaii International Conference on System Sciences,2011,1,10,10,1,"This paper develops a conceptual model that explicates the role of synchronous communication media in enabling - directly and indirectly, via social presence - virtual software development teams to adopt and apply Agile methods. In turn, Agile methods, as well as perceived social presence, are theorized to have a positive impact on communication convergence and transactive memory. Ultimately, these outcomes are formulated as direct antecedents of virtual team performance. A pilot study of 40 Free/Libre Open Source Software (FLOSS) teams provides preliminary supporting evidence for the conceptual model.",1,,10.1109/HICSS.2011.186,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5718463,0
A Tale of CI Build Failures: An Open Source and a Financial Organization Perspective,1,C. Vassallo; G. Schermann; F. Zampetti; D. Romano; P. Leitner; A. Zaidman; M. Di Penta; S. Panichella,2017 IEEE International Conference on Software Maintenance and Evolution (ICSME),2017,183,193,11,1,"Continuous Integration (CI) and Continuous Delivery (CD) are widespread in both industrial and open-source software (OSS) projects. Recent research characterized build failures in CI and identified factors potentially correlated to them. However, most observations and findings of previous work are exclusively based on OSS projects or data from a single industrial organization. This paper provides a first attempt to compare the CI processes and occurrences of build failures in 349 Java OSS projects and 418 projects from a financial organization, ING Nederland. Through the analysis of 34,182 failing builds (26% of the total number of observed builds), we derived a taxonomy of failures that affect the observed CI processes. Using cluster analysis, we observed that in some cases OSS and ING projects share similar build failure patterns (e.g., few compilation failures as compared to frequent testing failures), while in other cases completely different patterns emerge. In short, we explain how OSS and ING CI processes exhibit commonalities, yet are substantially different in their design and in the failures they report.",0,,10.1109/ICSME.2017.67,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8094420,
A systematic mapping study on practical approaches to teaching software engineering,0,M. R. Marques; A. Quispe; S. F. Ochoa,2014 IEEE Frontiers in Education Conference (FIE) Proceedings,2014,1,8,8,1,"Background: Software engineering is a core subject in computing education. Today, there seems to be a consensus that teaching software engineering requires students to perform practical experiences that simulate the work in the software industry. This represents a challenge for universities and instructors, because these experiences are complex to setup and involve considerable time and effort. Although there are several experiences and proposals reported in the literature, there is no clear solution to address this challenge. Aim: Being knowledgeable about the several approaches reported in the literature for dealing with this challenge is the first step to proposing a new solution. Counting on this knowledge allows instructors to reuse lessons learned from other universities. In order to address this challenge, we conducted a systematic mapping study that intends to answer the following questions: What are the main approaches used to address the practical experiences in software engineering education? Is there an emerging tendency to address this challenge? Which software process models are used to support the practical experiences in software engineering courses? Have the universities changed the way of conducting these experiences over the years? What are the main forums to seek information on practical approaches for teaching software engineering? Method: We used a systematic mapping study to identify and classify available research papers that report the use of practical experiences in software engineering education. Results: There were 173 papers selected, analyzed and classified. The results indicate that universities have realized the value of including practical experiences as part of the software engineering teaching process. However, few proposals indicate how to address that challenge. The practical approaches identified in this study were game learning, case studies, simulation, inverted classrooms, maintenance projects, service learning, and open source development. Only one recent report on the use of traditional approaches (i.e., teaching using expositive lectures) was found. The use of a development process to support these practical experiences seems not to be a concern for software engineering instructors. Only 40% of these studies report the use of a development process to guide the process experience. The reported processes are mainly agile methods. Conferences are the most used forum to publish studies in this area (72%). One third of these studies have been published over the last five years. Conclusion: There is a clear concern for teaching software engineering involving practical experiences, and there are several initiatives exploring how to do it. The map gives us an overview of the different proposals to address this challenge, and also allows us to make some preliminary conclusions about the preferred approaches.",,,10.1109/FIE.2014.7044277,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044277,
Automatic generation of TestNG tests cases from UML sequence diagrams in Scrum process,1,M. Elallaoui; K. Nafil; R. Touahni,2016 4th IEEE International Colloquium on Information Science and Technology (CiSt),2016,65,70,6,1,"Software testing is an important step in the life cycle of agile development, it represents an efficient way to ensure the good functioning of the product. In previous work, we implemented an algorithm that takes as input user stories, and automatically generate UML sequence diagrams. In this work, these UML sequence diagrams are automatically transformed using model to model transformation then model to text transformation. This transformation, which can be applied to obtain test cases, is implemented with AndroMDA, an open source MDA Framework.",0,,10.1109/CIST.2016.7804972,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7804972,
Teaching developer skills in the first software engineering course,0,V. Rajlich,2013 35th International Conference on Software Engineering (ICSE),2013,1109,1116,8,1,"Both employers and graduate schools expect computer science graduates to be able to work as developers on software projects. Software engineering courses present the opportunity in the curriculum to learn the relevant skills. This paper presents our experience from Wayne State University and reviews challenges and constraints that we faced while trying to teach these skills. In our first software engineering course, we teach the iterative software development that includes practices of software change, summarized in the phased model of software change. The required resources for our software engineering course are comparable to the other computer science courses. The students - while working in teams - are graded based on their individual contribution to the team effort rather than on the work of the other team members, which improves the fairness of the grading and considerably lessens the stress for the best students in the course. Our students have expressed a high level of satisfaction, and in a survey, they indicated that the skills that they learned in the course are highly applicable to their careers.",,,10.1109/ICSE.2013.6606661,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6606661,
EPISODE: An Extreme Programming Method for Innovative Software Based on Systems Design,0,T. Goto; K. Tsuchida; T. Nishino,2014 IIAI 3rd International Conference on Advanced Applied Informatics,2014,780,784,5,1,"In software development, the waterfall model is commonly used, especially for large-scale software systems. For smaller-scale software development, agile software development approaches such as extreme programming or scrum are used. Traditional software development methodologies are mainly targeted toward customer-centric development, and therefore, new software methodologies are often not well received in the industry. In this study, we propose a new software development methodology that is aimed at developing innovative software using artificial intelligence (AI), idea creation, value engineering, and systems design. The name of our method is named as EPISODE (Extreme Programming method for Innovative Software based on systems DEsign). EPISODE supports the efficient and creative development of open source software (OSS) by small groups.",,,10.1109/IIAI-AAI.2014.157,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6913401,
"Design-Computational Thinking, Transfer and Flavors of Reuse: Scaffolds to Information and Data Science for Sustainable Systems in Smart Cities",0,C. Lee; K. D. Wong,2018 IEEE International Conference on Information Reuse and Integration (IRI),2018,225,228,4,1,"This paper investigates how to increase understanding of design and sustainable systems by scaffolding cognitive access and transfer of learning using eclectic approaches to experiment with networks of design potentials. Cognitive access simulates multi-criteria case indexing, refined from knowledge induction derived from analyses of random but related cases based on search strategies. Randomization of the search space encourages emergence of heuristic solutions, fuzzy though informed transfers and further refinement of schema. We investigate the type of navigational structures/design resulting from creative reuse/refactoring and lean management; and whether there will be evidences of knowledge induction from randomized search scaffolded by Case-based Reasoning (CBR), which leads to heuristic transfer and learning. Examples from two courses carried out August-December 2017 within the participatory design-agile framework for engagement in Smart Cities are assessed for creative reuse regarding: a) people, process and tools; b) domain engineering; c) component mining and d) open source vs. systematic reuse. Findings confirm longitudinal insights: CBR-informed but emergent search leading to more efficient and higher quality heuristic transfer and learning is scaffolded by systemic modelling and design dependent on four factors.",,,10.1109/IRI.2018.00040,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8424711,
A more cost-effective unattended ground sensor using commercial off-the-shelf products,0,K. A. Hempenius; R. A. Wilson; M. J. Kumar; N. Hosseini; M. E. Cordovez; M. S. Sherriff,2012 IEEE Systems and Information Engineering Design Symposium,2012,62,67,6,1,"The military is increasingly using sensors as part of its battlefield strategy. Sensors can be used as an alternative to placing soldiers in dangerous situations and the information that sensors collect helps leaders make better decisions. However, the cost of integrating these sensors into existing tactical networks has been a limiting factor in their adoption. Thus, the research team sought to use Android smartphones and Arduino microcontrollers, two commercial off-the-shelf (COTS) technologies, to create an inexpensive, ""plug-and-play"" interface to help relieve this issue. This interface was then demonstrated through the creation of a series of unattended ground vehicles (UGVs) that can be networked together in an ad-hoc wireless mesh network to collect sensor data from across an operational area. This project was broken down into two phases and the Agile development methodology was used throughout. During the first phase an interface between the Android phone and Arduino microcontroller was created and then integrated with sensors. During the second phase a robotics platform, path setting algorithm, and the ad-hoc wireless mesh network were developed. Collectively, this project demonstrated the feasibility of using open-source, commercially available parts to create unattended ground sensor (UGS) networks, thereby providing an alternative to current market offerings which are custom and proprietary in nature and therefore expensive and difficult to upgrade.",,,10.1109/SIEDS.2012.6215148,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6215148,
[Title page i],0,,2015 Agile Conference,2015,i,i,#VALUE!,#VALUE!,The following topics are dealt with: agile software development; visual management; software project development; open source software; generalised software reliability model; agile portfolio management; and IoT business model development.,,,10.1109/Agile.2015.1,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7284586,
